reason,bot_version,ai_threshold,decision,features_ema9,edge_trigger_reason,exchange,features_delta,data_symbol,ts,effective_threshold,early_fail_enabled,features_price,skip_stage,edge_threshold,trade_id,ai_error,fee_profile,research_model,ai_decision_text,research_lane,ai_win_prob,experiment_tag,analyzer_sync_id,controls_edge,ai_source,ai_error_detail,edge_score,final_direction,invert_signal
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,11.121215,tBTCF0:USTF0,2026-06-25T12:31:03.443299+00:00,3.0,True,,AI,3.0,scan-48fa8a1b4392,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,4.2,,False
AI_COOLDOWN_164s,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-25T12:31:05.248651+00:00,3.0,True,,PRE_PIPELINE,3.0,f2349b35-26d5-4bc8-bced-bc0dea3b2bc9,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,,,,4.2,,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,61345.758737,PERIODIC_RESEARCH_AI,bitfinex,11.106862,tBTCF0:USTF0,2026-06-25T12:34:39.385903+00:00,3.0,True,61379.0,AI,3.0,cont-14cc2236c4d2,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,3.0,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,61345.758737,PERIODIC_RESEARCH_AI,bitfinex,11.106862,tBTCF0:USTF0,2026-06-25T12:34:45.384045+00:00,3.0,True,61379.0,COMPLETE,3.0,cont-14cc2236c4d2,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,3.0,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,11.012921,tBTCF0:USTF0,2026-06-25T12:34:46.518061+00:00,3.0,True,,AI,3.0,scan-b16d8e66a1c3,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,3.0,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,61272.914299,PERIODIC_RESEARCH_AI,bitfinex,-0.306341,tBTCF0:USTF0,2026-06-25T13:37:36.006451+00:00,3.0,True,61002.0,AI,3.0,cont-b5960089c149,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,3.8,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,61272.914299,PERIODIC_RESEARCH_AI,bitfinex,-0.306341,tBTCF0:USTF0,2026-06-25T13:37:36.832055+00:00,3.0,True,61002.0,COMPLETE,3.0,cont-b5960089c149,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,3.8,SHORT,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-0.338757,tBTCF0:USTF0,2026-06-25T13:37:36.944839+00:00,3.0,True,,AI,3.0,scan-bff943ba285d,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,3.8,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,61216.514299,PERIODIC_RESEARCH_AI,bitfinex,-10.206056,tBTCF0:USTF0,2026-06-25T13:41:02.558429+00:00,3.0,True,60573.0,AI,3.0,cont-74b79b34a5da,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.4,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,61216.514299,PERIODIC_RESEARCH_AI,bitfinex,-10.206056,tBTCF0:USTF0,2026-06-25T13:41:04.666457+00:00,3.0,True,60573.0,COMPLETE,3.0,cont-74b79b34a5da,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,4.4,SHORT,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-10.526274,tBTCF0:USTF0,2026-06-25T13:41:04.834487+00:00,3.0,True,,AI,3.0,scan-8f571a47f504,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.4,,False
AI_COOLDOWN_169s,v11.0-genome-architecture-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-25T13:41:06.840424+00:00,3.0,True,,PRE_PIPELINE,3.0,ad2ad28f-3aa3-4e01-be23-bef47a64dcd5,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.0-genome-architecture-v1,,,,4.4,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,61125.914299,AI_COOLDOWN_179s,bitfinex,-11.92944,tBTCF0:USTF0,2026-06-25T13:44:30.422209+00:00,3.0,True,60247.0,AI,3.0,cont-800c073a673f,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,72,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,5.0,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,61125.914299,AI_COOLDOWN_179s,bitfinex,-11.92944,tBTCF0:USTF0,2026-06-25T13:44:33.268468+00:00,3.0,True,60247.0,COMPLETE,3.0,cont-800c073a673f,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,72,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,5.0,SHORT,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,AI_COOLDOWN_179s,bitfinex,-12.112029,tBTCF0:USTF0,2026-06-25T13:44:33.649241+00:00,3.0,True,,AI,3.0,scan-9bc07e1dcf19,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,72,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,5.0,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,60831.931439,AI_COOLDOWN_132s,bitfinex,-12.820834,tBTCF0:USTF0,2026-06-25T13:48:15.096102+00:00,3.0,True,59747.0,AI,3.0,cont-7efa96e9bf83,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,72,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.0,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-0.626579,tBTCF0:USTF0,2026-06-25T13:51:10.082232+00:00,3.0,True,,AI,3.0,cont-9656ca9a3f32,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.8,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,,PERIODIC_RESEARCH_AI,bitfinex,-0.626579,tBTCF0:USTF0,2026-06-25T13:51:13.918345+00:00,3.0,True,,COMPLETE,3.0,cont-9656ca9a3f32,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,4.8,SHORT,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-0.630701,tBTCF0:USTF0,2026-06-25T13:51:14.020509+00:00,3.0,True,,AI,3.0,scan-a42c9f11fbe3,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.8,,False
AI_COOLDOWN_168s,v11.0-genome-architecture-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-25T13:51:14.840471+00:00,3.0,True,,PRE_PIPELINE,3.0,cca79406-922c-422e-89da-63460410fecc,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.0-genome-architecture-v1,,,,4.8,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-2.544103,tBTCF0:USTF0,2026-06-25T13:54:44.354248+00:00,3.0,True,,AI,3.0,cont-29fc5fec3df9,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.9,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,,PERIODIC_RESEARCH_AI,bitfinex,-2.544103,tBTCF0:USTF0,2026-06-25T13:54:49.279453+00:00,3.0,True,,COMPLETE,3.0,cont-29fc5fec3df9,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,4.9,SHORT,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-2.999475,tBTCF0:USTF0,2026-06-25T13:54:49.466842+00:00,3.0,True,,AI,3.0,scan-6f1fd06f4cd1,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.9,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,60163.785151,PERIODIC_RESEARCH_AI,bitfinex,-0.360424,tBTCF0:USTF0,2026-06-25T14:01:07.379944+00:00,3.0,True,58624.0,AI,3.0,cont-1faaedbf68da,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,3.8,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,60163.785151,PERIODIC_RESEARCH_AI,bitfinex,-0.360424,tBTCF0:USTF0,2026-06-25T14:01:10.037483+00:00,3.0,True,58624.0,COMPLETE,3.0,cont-1faaedbf68da,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,3.8,SHORT,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,0.567148,tBTCF0:USTF0,2026-06-25T14:01:10.331358+00:00,3.0,True,,AI,3.0,scan-65c889b04fb1,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,3.8,,False
AI_COOLDOWN_168s,v11.0-genome-architecture-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-25T14:01:10.934949+00:00,3.0,True,,PRE_PIPELINE,3.0,ce51ec92-ce58-40e7-a417-d2468c4e503e,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.0-genome-architecture-v1,,,,3.8,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-2.291956,tBTCF0:USTF0,2026-06-25T14:04:23.269712+00:00,3.0,True,,AI,3.0,cont-e3bc5072750a,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.8,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,,PERIODIC_RESEARCH_AI,bitfinex,-2.291956,tBTCF0:USTF0,2026-06-25T14:04:24.898082+00:00,3.0,True,,COMPLETE,3.0,cont-e3bc5072750a,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,4.8,SHORT,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-2.292013,tBTCF0:USTF0,2026-06-25T14:04:24.995383+00:00,3.0,True,,AI,3.0,scan-6a78dccfbacb,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.8,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,60243.385151,PERIODIC_RESEARCH_AI,bitfinex,-3.253809,tBTCF0:USTF0,2026-06-25T14:07:24.623463+00:00,3.0,True,59064.0,AI,3.0,cont-ee7d41dd98ee,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,72,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.8,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,60243.385151,PERIODIC_RESEARCH_AI,bitfinex,-3.253809,tBTCF0:USTF0,2026-06-25T14:07:29.972835+00:00,3.0,True,59064.0,COMPLETE,3.0,cont-ee7d41dd98ee,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,72,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,4.8,SHORT,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-2.966072,tBTCF0:USTF0,2026-06-25T14:07:30.352632+00:00,3.0,True,,AI,3.0,scan-6e12f4121008,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,72,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.8,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,60361.785151,PERIODIC_RESEARCH_AI,bitfinex,-1.852468,tBTCF0:USTF0,2026-06-25T14:11:44.217613+00:00,3.0,True,59557.0,AI,3.0,cont-d897b36f1d10,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,72,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.4,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,60361.785151,PERIODIC_RESEARCH_AI,bitfinex,-1.852468,tBTCF0:USTF0,2026-06-25T14:12:10.526461+00:00,3.0,True,59557.0,COMPLETE,3.0,cont-d897b36f1d10,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,72,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,4.4,SHORT,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-1.907762,tBTCF0:USTF0,2026-06-25T14:12:15.236334+00:00,3.0,True,,AI,3.0,scan-a033b82ab99c,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,72,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.4,,False
AI_COOLDOWN_122s,v11.0-genome-architecture-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-25T14:12:22.438367+00:00,3.0,True,,PRE_PIPELINE,3.0,6a3421c8-01c3-4c93-b79f-0858fb69ca0a,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.0-genome-architecture-v1,,,,4.4,,False
AI_COOLDOWN_107s,v11.0-genome-architecture-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-25T14:12:37.081211+00:00,3.0,True,,PRE_PIPELINE,3.0,c87d6904-ff40-43f1-9a52-edb74d5a6aa5,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.0-genome-architecture-v1,,,,4.4,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-1.861526,tBTCF0:USTF0,2026-06-25T14:14:31.877057+00:00,3.0,True,,AI,3.0,cont-2e38d05f4a8d,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.4,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,,PERIODIC_RESEARCH_AI,bitfinex,-1.861526,tBTCF0:USTF0,2026-06-25T14:14:35.505049+00:00,3.0,True,,COMPLETE,3.0,cont-2e38d05f4a8d,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,4.4,SHORT,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-5.204418,tBTCF0:USTF0,2026-06-25T14:14:35.671980+00:00,3.0,True,,AI,3.0,scan-95d652e7edbb,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.4,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,60025.068121,PERIODIC_RESEARCH_AI,bitfinex,-9.612304,tBTCF0:USTF0,2026-06-25T14:18:01.184301+00:00,3.0,True,58977.0,AI,3.0,cont-96c5958bf8d3,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,72,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,3.2,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,60025.068121,PERIODIC_RESEARCH_AI,bitfinex,-9.612304,tBTCF0:USTF0,2026-06-25T14:18:05.703313+00:00,3.0,True,58977.0,COMPLETE,3.0,cont-96c5958bf8d3,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,72,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,3.2,SHORT,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,60025.068121,PERIODIC_RESEARCH_AI,bitfinex,-9.612304,tBTCF0:USTF0,2026-06-25T14:18:06.047461+00:00,3.0,True,58977.0,AI,3.0,scan-5b180baa3fe6,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,72,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,3.2,,False
AI_COOLDOWN_156s,v11.0-genome-architecture-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-25T14:18:06.878405+00:00,3.0,True,,PRE_PIPELINE,3.0,fe7ee675-f1d9-4325-9f84-8ca880b259fe,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.0-genome-architecture-v1,,,,3.2,,False
AI_COOLDOWN_155s,v11.0-genome-architecture-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-25T14:18:07.827053+00:00,3.0,True,,PRE_PIPELINE,3.0,1d44e0f7-71e0-4ce3-bda4-c5342bf83e15,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.0-genome-architecture-v1,,,,3.2,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,60099.668121,PERIODIC_RESEARCH_AI,bitfinex,-8.902902,tBTCF0:USTF0,2026-06-25T14:21:16.161172+00:00,3.0,True,59508.0,AI,3.0,cont-10ede9bd06eb,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,3.4,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,60099.668121,PERIODIC_RESEARCH_AI,bitfinex,-8.902902,tBTCF0:USTF0,2026-06-25T14:21:17.180741+00:00,3.0,True,59508.0,COMPLETE,3.0,cont-10ede9bd06eb,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,3.4,SHORT,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-9.171292,tBTCF0:USTF0,2026-06-25T14:21:17.257211+00:00,3.0,True,,AI,3.0,scan-a27262645b0d,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,3.4,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,60103.868121,PERIODIC_RESEARCH_AI,bitfinex,-10.296156,tBTCF0:USTF0,2026-06-25T14:24:25.472723+00:00,3.0,True,59418.0,AI,3.0,cont-4caa716318a5,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,3.9,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,60103.868121,PERIODIC_RESEARCH_AI,bitfinex,-10.296156,tBTCF0:USTF0,2026-06-25T14:24:26.569208+00:00,3.0,True,59418.0,COMPLETE,3.0,cont-4caa716318a5,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,3.9,SHORT,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-10.401349,tBTCF0:USTF0,2026-06-25T14:24:26.682655+00:00,3.0,True,,AI,3.0,scan-cd9b548c9561,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,3.9,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,60134.068121,PERIODIC_RESEARCH_AI,bitfinex,-10.636531,tBTCF0:USTF0,2026-06-25T14:27:37.157346+00:00,3.0,True,59511.0,AI,3.0,cont-6d64fe79d72a,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,3.8,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,60134.068121,PERIODIC_RESEARCH_AI,bitfinex,-10.636531,tBTCF0:USTF0,2026-06-25T14:27:39.230378+00:00,3.0,True,59511.0,COMPLETE,3.0,cont-6d64fe79d72a,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,3.8,SHORT,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-10.694299,tBTCF0:USTF0,2026-06-25T14:27:39.304817+00:00,3.0,True,,AI,3.0,scan-f84a06ba018a,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,3.8,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,59936.174497,PERIODIC_RESEARCH_AI,bitfinex,-8.872375,tBTCF0:USTF0,2026-06-25T14:31:00.199160+00:00,3.0,True,59339.0,AI,3.0,cont-7de1a0540a63,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.3,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,59936.174497,PERIODIC_RESEARCH_AI,bitfinex,-8.872375,tBTCF0:USTF0,2026-06-25T14:31:01.530005+00:00,3.0,True,59339.0,COMPLETE,3.0,cont-7de1a0540a63,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,4.3,SHORT,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,-8.656925,tBTCF0:USTF0,2026-06-25T14:31:01.604281+00:00,3.0,True,,AI,3.0,scan-81e8037103dd,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.3,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,60143.774497,PERIODIC_RESEARCH_AI,bitfinex,29.612786,tBTCF0:USTF0,2026-06-25T14:34:35.571285+00:00,3.0,True,60083.0,AI,3.0,cont-79bacbc4353e,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.5,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,60143.774497,PERIODIC_RESEARCH_AI,bitfinex,29.612786,tBTCF0:USTF0,2026-06-25T14:34:36.877672+00:00,3.0,True,60083.0,COMPLETE,3.0,cont-79bacbc4353e,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,4.5,SHORT,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,60143.774497,PERIODIC_RESEARCH_AI,bitfinex,29.612786,tBTCF0:USTF0,2026-06-25T14:34:36.963352+00:00,3.0,True,60083.0,AI,3.0,scan-c8026b1c1eb0,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,68,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.5,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,60014.774497,PERIODIC_RESEARCH_AI,bitfinex,30.126053,tBTCF0:USTF0,2026-06-25T14:37:46.311547+00:00,3.0,True,59607.0,AI,3.0,cont-ec474cdbcdd7,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,72,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.9,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,60014.774497,PERIODIC_RESEARCH_AI,bitfinex,30.126053,tBTCF0:USTF0,2026-06-25T14:37:48.465938+00:00,3.0,True,59607.0,COMPLETE,3.0,cont-ec474cdbcdd7,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,72,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,4.9,SHORT,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,,PERIODIC_RESEARCH_AI,bitfinex,30.298822,tBTCF0:USTF0,2026-06-25T14:37:48.516912+00:00,3.0,True,,AI,3.0,scan-773d3d42e763,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,72,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,4.9,,False
APPROVE,v11.0-genome-architecture-v1,44.0,AI,60019.374497,PERIODIC_RESEARCH_AI,bitfinex,30.892271,tBTCF0:USTF0,2026-06-25T14:41:10.387796+00:00,3.0,True,59722.0,AI,3.0,cont-a17750e5917c,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,,,3.9,,False
COMPLETE,v11.0-genome-architecture-v1,44.0,COMPLETE,60019.374497,PERIODIC_RESEARCH_AI,bitfinex,30.892271,tBTCF0:USTF0,2026-06-25T14:41:12.244184+00:00,3.0,True,59722.0,COMPLETE,3.0,cont-a17750e5917c,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v11.0-genome-architecture-v1,3.0,SPAWN,,3.9,SHORT,False
